Data,Close
02/2018,29513.673415202637
03/2018,28872.101649556353
04/2018,29403.68403922705
05/2018,29714.315075380804
06/2018,27850.09971778948
07/2018,27989.49622848451
08/2018,27586.225232234785
09/2018,26830.395089120273
10/2018,24535.56749428314
11/2018,25771.872161126757
12/2018,25145.269325036326
01/2019,26398.00725858382
02/2019,26897.78413038414
03/2019,27577.046967808816
04/2019,27664.757696197856
05/2019,26449.234470617284
06/2019,26922.06641695172
07/2019,27053.339241023084
08/2019,25954.259333973834
09/2019,26809.231959543402
10/2019,27160.109360969374
11/2019,27410.62184234211
12/2019,28421.035260899993
01/2020,27722.041535904602
02/2020,25930.571989118973
03/2020,19970.225400218264
04/2020,22911.28993727401
05/2020,22894.896534880634
06/2020,24809.061189303808
07/2020,25602.161234852043
08/2020,26435.20964693366
09/2020,26504.40014360421
10/2020,26368.994020851616
11/2020,29364.609757583356
12/2020,30867.480839125827
01/2021,31221.896317420338
02/2021,33108.78707419116
03/2021,34735.472169362714
04/2021,35728.07983038992
05/2021,36255.93623063149
06/2021,38076.035675103325
07/2021,37535.849768363965
08/2021,38136.53752955351
09/2021,38183.670335736795
10/2021,38017.280186017866
11/2021,37799.56689230342
12/2021,39500.5352088061
01/2022,38310.36125100947
02/2022,37193.19445773525
03/2022,38500.96117262651
04/2022,38498.564904823565
05/2022,37238.8805444651
06/2022,34345.52820196134
07/2022,35932.40492945911
08/2022,37535.05454139305
09/2022,34627.26579377546
10/2022,34006.8953752518
11/2022,35533.152051969366
12/2022,34194.83320248392
01/2023,35647.42780334245
02/2023,35311.86171991004
03/2023,34786.72559975575
04/2023,34664.475167789504
05/2023,36010.6900193925
06/2023,36989.33777721002
07/2023,38826.56338113629
08/2023,38829.72460187851
09/2023,38997.65451085751
10/2023,37007.79719088889
11/2023,39398.82921811981
12/2023,40679.02334649353
01/2024,40744.12372658441
02/2024,41886.937585943946
03/2024,41958.8275684722
04/2024,43140.7300500867
05/2024,42867.99501271448
06/2024,44826.189826805385
07/2024,44275.88807796709
08/2024,43989.54471376121
09/2024,45147.235895978796
10/2024,44522.3737968036
11/2024,44833.50558923026
